23.9473 20.6651 18.8646 18.1674 17.8309 0.339546 0.010554
21.7849 19.8335 18.118 17.5515 17.1966 0.338144 0.00264553
19.0039 17.8176 17.2142 16.8229 16.584 0.0702434 0.00105427
21.5255 20.3787 18.6874 18.1197 17.7538 0.365382 0.00605008
20.7007 18.5868 17.7461 17.3442 17.0366 0.107581 0.001931
18.3989 17.1787 16.457 16.0754 15.8123 0.125665 0.000815054
18.1869 17.1918 16.7735 16.5667 16.3939 0.0362277 0.00110611
24.4588 19.8822 18.167 17.5534 17.2936 0.364592 0.0212378
20.1121 18.5956 17.7178 17.3006 17.068 0.141957 0.0012452
20.0761 18.4975 17.3461 16.8657 16.552 0.219255 0.000909393
23.4167 20.2777 18.5804 17.9988 17.7479 0.343975 0.0218079
19.563 18.3905 17.6282 17.1429 16.9543 0.218192 0.00132656
20.5077 18.6762 17.3894 16.927 16.6362 0.211506 0.000596187
20.4118 18.6147 17.6284 17.2274 16.872 0.131767 1.53055e-05
17.69 16.9119 16.656 16.5305 16.4225 0.0139653 0.00103594
20.2157 18.1059 16.9682 16.5093 16.1955 0.212551 0.00277793
16.761 15.7473 15.301 15.0878 15.0333 0.0302085 0.000544482
23.2277 20.08 18.4459 17.8353 17.4635 0.33717 0.0259085
19.5683 17.8287 16.8057 16.4026 16.0584 0.130891 0.000452179
20.421 18.5523 17.5887 17.2023 16.8774 0.131831 0.000680887
22.6032 19.6209 18.0232 17.4332 17.0498 0.362791 0.023658
22.3621 20.9332 19.1898 18.5077 18.0825 0.432562 0.0052907
20.4428 18.8199 17.6503 17.1674 16.7959 0.215805 0.000232257
21.3417 19.6726 18.1225 17.5266 17.2317 0.346434 0.000882857
21.7296 20.3952 18.6495 18.0553 17.6774 0.343704 0.00315182
17.743 16.8263 16.3208 16.0027 15.8369 0.130892 0.000499049
20.824 20.0668 18.3978 17.7287 17.4136 0.432238 0.00746385
20.0114 18.1672 17.2118 16.8242 16.5359 0.12533 4.93525e-05
17.2431 16.3109 15.8949 15.704 15.5723 0.0150703 0.000714309
19.0355 18.1889 17.6589 17.356 17.1934 0.0876948 0.00264362
18.4086 17.4861 17.2825 17.1609 17.0942 0.0150622 0.00176335
19.472 18.0449 17.1049 16.7348 16.4078 0.125149 0.000770982
20.2839 18.7072 17.6923 17.2879 16.9782 0.139292 0.00052027
21.2018 20.2595 18.6181 17.9773 17.5883 0.329711 0.00543019
18.6759 17.5541 16.8853 16.5404 16.2805 0.132159 0.00131647
19.1037 18.0829 17.6915 17.4091 17.356 0.0837556 0.00219843
17.5556 16.8029 16.6923 16.4852 16.396 0.0538541 0.000621823
19.639 18.3084 17.6453 17.3128 17.0765 0.13071 0.00133899
21.2964 21.1884 19.0666 18.5023 18.169 0.349278 0.0189721
19.0152 18.1585 17.3836 17.0267 16.7778 0.212074 0.00166154
17.8241 16.4401 15.911 15.6559 15.4632 0.0402959 0.000307959
19.681 18.1001 17.3592 17.0159 16.7407 0.158315 0.00059833
25.6383 20.6731 18.9424 18.2644 17.8776 0.399998 0.00748309
16.7705 15.0707 14.3092 13.9375 13.6611 0.0398255 4.1767e-05
19.5062 18.0071 17.0653 16.5882 16.2354 0.155521 0.000304323
17.5645 16.2703 15.6208 15.2198 14.9588 0.0538951 0.000345444
18.1616 17.5381 17.3319 17.1705 17.05 0.0383372 0.00130635
18.1749 17.2533 16.8243 16.6021 16.4577 0.0474176 0.00240514
17.9965 17.4058 17.1938 16.9285 16.9557 0.12931 0.00253451
17.6078 15.8171 14.989 14.6078 14.3153 0.039501 3.64065e-05
19.0955 17.8466 17.132 16.8131 16.5528 0.139804 0.000646179
19.192 18.2621 17.7471 17.4241 17.2752 0.167969 0.00192942
18.3353 17.1695 16.5915 16.2373 16.0321 0.0883664 0.00211476
18.8756 18.0803 17.7002 17.2727 17.272 0.131633 0.00176397
18.5268 17.2886 16.6475 16.3121 16.1386 0.0725106 0.00116503
18.6866 17.8033 17.4648 17.1964 17.1867 0.0876769 0.0016503
19.0877 17.6236 16.9701 16.6697 16.4134 0.0401186 0.000438766
19.3287 17.9684 17.2073 16.7474 16.5345 0.125867 0.00113605
21.9679 20.0664 18.3614 17.7537 17.3918 0.346975 0.000349405
17.0589 15.1751 14.3238 13.9183 13.6019 0.0402297 3.6534e-05
19.7782 19.5757 18.8863 18.5867 18.1191 0.265792 0.00370642
20.561 18.5126 17.3943 16.9611 16.6263 0.158733 0.00123748
21.1822 20.9326 19.101 18.468 18.0591 0.399198 0.0184697
20.2218 18.5263 17.6381 17.268 16.9533 0.103066 0.000392528
20.1961 18.5858 17.5493 17.1224 16.8337 0.157982 0.000609304
18.7227 17.1842 16.2986 15.8446 15.5218 0.141772 0.00012261
18.8545 17.5194 16.6465 16.4026 16.0353 0.0404973 0.000531508
19.9504 18.0858 17.0018 16.5831 16.2655 0.155704 0.000358824
23.3791 20.8851 19.0413 18.4036 18.0553 0.345195 0.0154611
20.1306 18.347 17.2009 16.7117 16.3127 0.126178 0.0011191
18.6483 17.5154 16.9403 16.6077 16.374 0.0468221 0.00194539
18.491 16.6015 15.7771 15.3734 15.0634 0.0475565 1.52578e-06
23.367 20.6305 18.7503 18.1648 17.8256 0.341952 0.0193482
19.3484 18.0411 17.3738 16.9904 16.7181 0.130316 0.000869905
19.9702 18.1657 17.1938 16.7818 16.5065 0.140404 0.000637258
19.2257 18.2904 17.5888 17.2581 16.9275 0.160777 0.00188093
20.1384 18.5691 17.4921 17.0007 16.766 0.187892 0.00048637
23.3635 21.1723 19.1995 18.5617 18.2766 0.400911 0.00673621
21.0078 20.3638 18.5054 17.9285 17.5642 0.351537 0.00880164
19.6903 18.3413 17.5806 17.2619 17.0399 0.131581 0.00129802
18.6212 17.2908 16.5938 16.2418 15.9237 0.0402615 0.000935011
19.0466 17.8305 17.27 16.907 16.7591 0.0549426 0.00185142
19.7199 18.5289 17.6488 17.2281 16.95 0.139152 0.000799239
18.5429 17.3901 16.7314 16.4383 16.1768 0.109081 0.000712479
26.5412 20.5842 18.7742 18.1017 17.6992 0.398712 0.0191306
18.4016 17.2164 16.7079 16.4389 16.2285 0.0303822 0.000949375
18.7486 17.7061 17.1987 16.8782 16.6833 0.0729293 0.00177858
19.9121 18.2226 17.1248 16.6892 16.3619 0.138635 0.000631539
17.4031 16.0722 15.449 15.166 14.9195 0.0408466 0.000451826
20.3483 18.4677 17.4245 16.9902 16.7373 0.157416 0.000393372
19.486 17.9483 17.2463 16.8155 16.5212 0.0872767 1.4796e-05
20.5005 18.2517 17.1963 16.7887 16.4409 0.131037 0.00220337
19.0721 17.9738 17.115 16.7435 16.4899 0.158619 0.00136424
17.8768 16.9506 16.5457 16.3327 16.208 0.025637 0.00145534
19.1096 17.8562 17.3915 17.0682 16.9501 0.0664779 0.00164893
19.6939 17.6691 16.4262 15.9746 15.6233 0.188013 0.00101566
20.565 19.5243 17.9901 17.4202 17.0239 0.255854 0.0044744
24.4917 20.1293 18.4796 17.8651 17.4705 0.360374 0.0107727
18.0008 17.2255 17.0337 16.9108 16.8002 0.0383138 0.00126063
20.2351 18.6154 17.7544 17.4043 17.1064 0.108961 0.00100965
19.6345 17.657 16.5383 16.0775 15.7538 0.158068 0.00102898
19.2063 17.8657 17.0391 16.6828 16.3822 0.153953 0.000854754
18.7419 18.0413 17.7836 17.5444 17.4854 0.0726288 0.00293513
18.1768 16.7324 15.9744 15.524 15.1744 0.0313695 0.000528489
19.2033 18.1753 17.4306 17.0401 16.7796 0.162526 0.00203575
19.5034 18.3699 17.6433 17.3187 17.1379 0.190887 0.00278673
20.5095 18.6072 17.4199 16.9092 16.569 0.183753 0.00244281
22.4617 19.7674 18.1939 17.6508 17.2974 0.297388 0.0110072
19.8469 18.326 17.2419 16.7761 16.4864 0.189053 0.000643613
17.8468 16.5171 15.7109 15.3234 14.9976 0.131048 0.000152471
18.7292 17.3037 16.5275 16.1774 15.9363 0.107504 0.000779944
19.8998 18.1747 17.146 16.7316 16.3487 0.138826 0.000494065
20.6657 18.3506 17.2686 16.826 16.4856 0.16221 0.00181369
20.0525 18.2623 17.0349 16.5186 16.1729 0.188922 0.000325408
21.8844 18.4299 17.2471 16.7771 16.3966 0.161849 0.0165971
18.421 16.7129 15.7742 15.2847 14.8346 0.0534715 0.000323179
21.0358 18.7195 17.4757 16.9862 16.6618 0.188932 0.00331605
20.0813 18.5953 17.5596 17.157 16.8552 0.163385 0.000551352
19.1765 17.865 16.972 16.5713 16.2856 0.161966 0.000700629
18.7462 16.9794 15.9264 15.4688 15.1437 0.162659 0.000849486
20.1277 18.5352 17.6029 17.2128 16.987 0.164087 0.000440363
19.443 18.0257 16.7929 16.2419 15.8242 0.139061 0.000647986
19.8896 17.8356 16.7443 16.2201 15.8825 0.15561 0.000516
19.7762 18.1421 17.0855 16.6924 16.3722 0.160578 0.000144115
17.9806 16.6059 16.0514 15.6803 15.4604 0.0485345 0.0003988
19.6992 18.5658 17.7188 17.2764 17.0305 0.22479 0.00122333
19.2519 18.301 17.4943 17.1006 16.8537 0.129748 0.00173705
16.9501 15.2078 14.4531 14.092 13.8127 0.0393351 0.000100425
18.9988 17.6928 17.2246 16.9477 16.8352 0.0704756 0.000939609
21.7177 20.3396 18.6227 18.0255 17.6091 0.35749 0.00184365
20.0051 18.0848 16.8216 16.2817 15.9652 0.183481 0.00101073
17.655 16.9137 16.4558 16.3254 16.2131 0.0309241 0.00196661
19.6021 18.2593 17.3054 16.8949 16.6347 0.183936 0.000507829
17.3851 16.1751 15.6782 15.4422 15.3129 0.043137 0.00115377
17.0538 15.1923 14.3462 13.9354 13.6483 0.0253631 2.3724e-05
19.6315 18.1503 17.2581 16.8247 16.5169 0.138326 0.000679814
17.3569 16.3373 15.9255 15.6863 15.6055 0.0303579 0.000174093
23.9453 19.72 18.1052 17.5141 17.2175 0.306671 0.0240106
19.7417 17.447 16.7526 16.3637 16.1227 0.0399941 0.000959741
19.9847 18.4163 17.402 16.9925 16.6314 0.145552 0.00039721
20.2638 18.5622 17.4863 17.075 16.7573 0.159157 0.000105413
18.2933 17.3616 17.0196 16.8152 16.746 0.0376841 0.00119825
19.4347 18.3275 17.6612 17.2753 17.0256 0.16037 0.00152152
24.8853 20.165 18.4432 17.8966 17.4551 0.308953 0.0133749
19.1038 18.1995 17.6939 17.3996 17.3107 0.0879504 0.00212522
23.0692 20.7863 18.9034 18.2944 17.9523 0.292583 0.00699177
20.6416 18.6793 17.5339 17.0529 16.7853 0.17716 0.00106676
21.1607 19.0121 17.5666 17.0731 16.7204 0.23509 0.00345568
18.9069 17.2614 16.1233 15.6653 15.3651 0.184486 0.000400152
20.0255 18.5266 17.4566 17.0368 16.7677 0.178072 5.31391e-05
21.0735 19.9493 18.3041 17.7161 17.3681 0.296387 0.00322992
20.5844 20.2019 18.0625 17.4721 17.0695 0.354396 0.0158848
20.3172 18.8149 17.5658 17.094 16.777 0.185329 4.3629e-05
21.1398 19.3867 17.6912 17.0774 16.6428 0.305588 0.00436519
19.8503 18.7397 17.6297 17.1747 16.8313 0.160775 0.00144578
19.4337 17.7067 16.8969 16.5187 16.2671 0.134639 0.000310525
19.8139 17.6917 16.6799 16.1977 15.9646 0.130238 0.00215421
16.4049 14.7024 13.9154 13.5083 13.2921 0.0248539 4.16714e-05
18.8831 17.9413 17.3609 17.0441 16.9 0.137165 0.00174203
18.9473 18.0279 17.6855 17.4562 17.339 0.0376143 0.00241784
18.7953 17.6833 17.2588 17.0695 16.9747 0.0402832 0.00189047
18.9716 17.5169 16.8732 16.502 16.1661 0.0404928 0.000802714
19.1512 17.8191 17.1693 16.8107 16.6094 0.0577926 0.000782422
18.9803 17.5455 16.7567 16.3306 16.0191 0.129491 0.000701828
19.4151 17.9938 17.2676 16.9134 16.5777 0.129292 0.000631774
19.0238 17.9971 17.6467 17.3874 17.2278 0.0725651 0.00269268
20.168 18.6087 17.5419 17.0684 16.745 0.137683 3.14467e-05
19.158 18.2038 17.7002 17.3043 17.2036 0.0814761 0.00176601
19.5584 18.0353 17.4235 17.1144 16.859 0.101793 0.00119058
18.3921 17.2753 16.7337 16.3941 16.2288 0.10913 0.000834246
19.489 18.5179 17.7382 17.3633 17.1 0.183521 0.00220284
17.247 15.5542 14.7758 14.3847 14.0863 0.0357714 5.54705e-05
18.989 18.0521 17.5667 17.2398 17.0804 0.109519 0.00141413
19.8503 18.2365 17.0483 16.5831 16.2306 0.183454 8.13047e-05
20.7296 18.7571 17.5814 17.1502 16.8275 0.182683 0.00156988
18.8713 17.4834 16.7361 16.3139 15.9713 0.0252492 0.000443274
19.6432 18.1079 17.2777 16.9265 16.6635 0.100145 0.000102412
20.3459 18.3362 17.3911 16.9904 16.6984 0.130958 0.00136035
20.6354 19.0966 17.4769 16.9378 16.6537 0.293316 0.000788803
20.8367 18.6788 17.5985 17.1792 16.8534 0.160078 0.00160451
18.4151 17.4111 17.0326 16.7211 16.5998 0.0710475 0.000846822
20.6566 20.0309 18.2216 17.6154 17.3238 0.34943 0.00720583
21.8909 19.6446 18.1807 17.5743 17.2378 0.245297 0.00561638
19.7985 17.8814 17.0019 16.617 16.3046 0.106499 0.000215274
22.14 21.0906 19.4002 18.5676 18.2863 0.501593 0.0155187
20.4353 18.572 17.6322 17.2593 16.9797 0.136904 0.000108717
23.176 21.8211 22.2042 21.1138 22.5274 0.035977 0.0675128
16.5244 15.4379 14.9968 14.7861 14.6064 0.0255028 0.000458632
19.4676 18.4938 17.3612 16.8635 16.4794 0.246062 0.00196179
18.3261 17.4064 16.9578 16.6542 16.5138 0.164155 0.00475632
19.0798 18.0022 17.6185 17.3958 17.2761 0.0709901 0.00226105
18.3711 17.1976 16.2031 15.7389 15.5239 0.164859 0.000771399
20.4382 18.6539 17.5443 17.1148 16.8236 0.164337 0.000421467
20.5188 18.6436 17.5537 17.0896 16.7525 0.136095 0.0013474
21.3888 18.2122 17.0028 16.5181 16.1869 0.184797 0.00700125
20.6104 18.8114 17.6764 17.1929 16.9177 0.182144 0.000476635
20.4814 18.4366 17.1589 16.6622 16.376 0.184455 0.00129469
20.0696 18.3481 17.1923 16.7342 16.4437 0.185615 1.09308e-05
19.0937 17.9008 17.2707 16.9332 16.7201 0.118816 0.000801241
19.4792 17.9031 16.9442 16.5295 16.1989 0.1181 0.00017561
19.7774 18.1714 17.0957 16.6874 16.439 0.181053 0.000234785
19.0328 17.2591 16.1613 15.7418 15.4321 0.159289 0.000117135
25.2112 19.6455 18.0589 17.5333 17.237 0.304762 0.00382663
25.1651 19.3931 17.8098 17.2511 16.9536 0.293889 0.00733796
20.3694 18.468 17.3277 16.8794 16.5891 0.16001 0.000496591
19.3513 18.2045 17.5024 17.158 16.9297 0.177516 0.00223268
19.4111 17.6205 16.5961 16.1117 15.7562 0.177679 0.000138228
18.9781 18.1368 17.4579 17.15 16.8858 0.130041 0.00424211
20.3369 18.619 17.6056 17.1492 16.8329 0.159846 0.000957265
19.3 18.225 17.4805 17.0843 16.823 0.159075 0.0015625
19.0935 18.2038 17.5868 17.2062 17.0306 0.15989 0.00445476
20.1308 18.6365 17.81 17.3765 17.0862 0.177286 0.00127549
19.8726 18.2076 17.3445 16.93 16.6245 0.135395 0.000183479
21.6355 21.086 19.089 18.4666 18.0915 0.410405 0.0201096
19.3486 18.361 17.604 17.2252 16.9857 0.159881 0.00140085
22.5892 20.501 18.6606 18.0677 17.7573 0.381046 0.0111683
20.2813 18.8658 17.8445 17.4728 17.22 0.172915 0.00120421
19.1339 17.1761 16.1572 15.7197 15.3768 0.131562 0.000377955
17.7856 16.9039 16.5338 16.3265 16.2435 0.0305989 0.00161914
19.1934 17.9813 17.1223 16.7544 16.4614 0.159061 0.00110753
19.6806 17.8315 16.7107 16.1836 15.9171 0.131499 0.000458205
19.0716 17.9238 17.3313 17.0271 16.8906 0.131911 0.00365025
20.0983 18.4019 17.5695 17.15 16.8272 0.131435 2.97224e-05
19.5568 17.8046 16.8809 16.5014 16.1717 0.101825 0.00027591
21.1298 20.4935 18.698 18.0893 17.7669 0.327255 0.00837077
19.5133 17.8716 16.7866 16.3636 16.0322 0.150604 0.000189433
18.9825 17.7488 17.21 16.9347 16.6964 0.124922 0.00157149
24.9357 19.307 17.6517 17.0806 16.8036 0.320596 0.0135609
19.8143 18.0283 17.2851 16.8601 16.5605 0.0709993 0.000250167
20.3675 18.0965 17.2086 16.8132 16.4728 0.134558 0.00247469
19.6929 18.4693 17.631 17.2115 16.9483 0.172701 0.00176374
21.0018 20.5089 18.7582 18.1473 17.8094 0.407973 0.0127255
21.4403 20.5458 19.158 18.1673 17.6959 0.499937 0.0177483
19.7621 18.515 17.5586 17.1665 16.9033 0.219964 0.00164053
18.656 17.6825 17.3548 17.0619 17.0297 0.0842624 0.00203513
20.1886 18.6063 17.2318 16.7598 16.4423 0.246739 0.000612258
18.4991 16.8767 16.5484 16.3272 16.3454 0.0384717 0.000588106
20.1911 18.2348 17.3103 16.8754 16.6562 0.162272 0.00153966
20.3011 19.0082 17.6904 17.1998 16.9017 0.213931 0.00116231
20.7115 18.7532 17.5953 17.094 16.7516 0.183012 0.00162623
19.8693 18.4687 17.4152 16.9886 16.6624 0.165064 0.000443872
18.8016 18.0151 17.6872 17.5086 17.4287 0.0383535 0.00230946
18.6566 17.8255 17.3834 17.1987 17.2046 0.0383643 0.00326013
20.136 18.5714 17.3414 16.887 16.5809 0.187236 6.05771e-05
20.1259 18.1303 17.1825 16.7353 16.3785 0.0829566 0.000886831
19.3941 17.6391 16.7408 16.3393 16.0214 0.0823541 0.000219104
19.9167 18.1282 17.2407 16.8716 16.5696 0.107213 0.000160448
19.96 18.111 16.9662 16.5207 16.1948 0.167129 1.31175e-05
20.2607 18.7405 17.4494 16.9806 16.6755 0.222821 0.000379366
21.2663 19.9867 18.3132 17.7153 17.4765 0.330327 0.00351087
21.0757 18.9415 17.6774 17.1807 16.883 0.223176 0.00252321
18.3498 17.5195 17.148 16.941 16.8892 0.094564 0.001413
22.5393 20.1376 18.45 17.8227 17.4811 0.368092 0.0125692
20.9399 19.7834 18.0634 17.5307 17.2283 0.321625 0.00409992
19.8399 18.2437 17.1463 16.7091 16.4101 0.165385 0.000139372
17.2101 15.7522 15.238 14.8286 14.9714 0.0301075 0.000722828
21.026 20.5205 18.7307 18.1943 17.9087 0.317243 0.0138314
20.1788 18.5791 17.4105 17.0125 16.7319 0.212134 0.000193096
17.3475 15.6767 14.9639 14.6142 14.3563 0.0299864 0.000130248
20.7703 18.6864 17.5989 17.1519 16.85 0.165302 0.00179573
21.726 20.6102 18.7656 18.148 17.7586 0.375791 0.00734039
21.5824 18.8962 17.6841 17.2144 16.9641 0.205248 0.00555296
22.9 20.6735 18.8988 18.3068 17.9263 0.369763 0.00786082
20.9452 20.3383 18.3937 17.8134 17.4736 0.37512 0.0152118
21.2458 21.1132 19.2998 18.4949 18.1373 0.478365 0.0227736
20.5783 18.378 17.2357 16.7961 16.5263 0.186228 0.00188095
18.5776 17.0223 16.3226 15.9153 15.6321 0.0661708 0.00276819
18.4093 16.7234 15.9721 15.6004 15.3557 0.0376209 7.89778e-05
20.4374 19.85 18.1177 17.5641 17.229 0.387688 0.0109426
19.4276 18.4586 17.5876 17.1639 16.8247 0.0358058 0.000934822
21.4795 20.3454 18.5448 17.8854 17.5686 0.412559 0.00664854
18.6453 17.1941 16.4609 16.0657 15.7894 0.0569942 0.00020347
20.0369 18.2442 17.1206 16.6529 16.3798 0.169806 0.000650667
19.6453 18.1174 16.8668 16.3972 16.0683 0.217175 9.87522e-05
21.8193 20.2547 18.4705 17.9143 17.5571 0.349844 0.00221865
19.3515 17.9122 17.3295 17.0723 16.9489 0.170344 0.000196554
19.3359 18.1614 17.4728 17.1572 16.9731 0.169259 0.0025456
20.0452 18.2144 17.159 16.7348 16.466 0.167685 0.000558621
21.1019 20.2932 18.5156 17.8768 17.4569 0.381691 0.0061796
18.9906 17.8113 17.1456 16.8017 16.7141 0.150703 0.00213996
20.2726 20.4644 18.5431 17.9188 17.4137 0.367075 0.0234407
19.8776 18.6743 17.3848 16.9232 16.5981 0.19991 0.000886347
18.522 16.9001 16.1456 15.8065 15.5798 0.0368901 8.39375e-05
17.1528 16.0189 15.3999 15.0828 14.8781 0.037846 0.000262404
21.994 20.6313 18.8348 18.2369 17.7937 0.325189 0.00383503
16.2343 14.9687 14.287 13.9593 13.7186 0.0380556 0.00024023
20.5888 18.6095 17.491 17.0556 16.7914 0.225037 0.000385412
17.603 16.6047 16.1168 15.8274 15.6404 0.0380825 0.000635678
18.0444 17.3901 17.0556 16.8609 16.8176 0.0374419 0.00255628
19.3907 18.4762 17.6765 17.2396 17.0458 0.169703 0.00194352
23.5605 20.4535 18.6499 18.0309 17.7074 0.36862 0.0109822
23.9495 18.4386 17.2609 16.7704 16.433 0.171437 0.0328727
19.0033 18.1597 17.68 17.3949 17.2697 0.0760367 0.0016733
19.9977 19.9831 18.3673 17.8155 17.5233 0.269631 0.0148226
19.9056 18.4515 17.7793 17.3406 17.0607 0.0585604 0.00015511
18.5136 17.1836 16.4195 16.0491 15.8089 0.0534665 0.00054965
19.6885 18.4653 17.4942 17.0609 16.8076 0.169802 0.0017187
19.1495 18.1213 17.4629 17.1486 16.9662 0.0385 0.00167587
19.6769 18.0968 16.9913 16.5732 16.3173 0.170591 1.38259e-05
19.1502 18.0604 17.4346 17.1057 16.9232 0.0762312 0.00173826
21.1346 20.5777 18.897 18.2225 17.9032 0.338302 0.00877044
20.1897 18.4254 17.4877 17.0379 16.6274 0.061868 0.000280896
20.4042 18.3533 16.9919 16.4683 16.136 0.214033 0.000307119
19.6519 18.5255 17.6734 17.1808 16.9712 0.219272 0.00161092
18.4813 17.644 17.8694 17.0109 16.8794 0.0634487 0.00142297
20.8409 18.8439 17.5494 17.0427 16.6869 0.204813 0.00065779
24.0831 20.2988 18.5474 17.9557 17.6068 0.370175 0.015593
18.9321 17.2884 16.5606 16.1509 15.8483 0.0629428 0.000234591
19.6118 18.0994 17.9896 17.8619 17.1032 0.0703271 0.000417687
19.1356 17.3654 16.3069 15.8296 15.4144 0.0802053 0.000349631
18.0398 16.8256 16.3603 16.0339 15.8416 0.0698928 0.00086212
19.5937 17.864 17.0488 16.6382 16.3756 0.0623432 0.000348353
21.0543 18.6876 17.5649 17.1084 16.7882 0.154344 0.000585426
23.4463 21.1545 19.4726 18.7283 18.3457 0.444221 0.00483876
20.182 18.3162 17.0128 16.4985 16.1766 0.211181 0.000398304
21.0781 18.862 17.3995 16.8603 16.4921 0.219645 0.00142955
17.8109 16.3472 15.6534 15.299 15.0634 0.0623691 0.000396731
18.2773 16.8242 16.1924 15.9288 15.7148 0.0201001 0.000553053
18.6978 17.4088 16.67 16.2858 16.0276 0.0981897 0.000728728
20.8221 18.8229 17.4889 16.9742 16.6301 0.203809 0.000287644
